color,num_voted_users,duration,gross,genres,Series_Title,num_critic_for_reviews,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,Released_Year,num_facebook_like,imdb_score,aspect_ratio
Color,33042,88.0,119420252.0, Animation,G-Force ,145.0,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90.0,English,USA,"PG
",150000000.0,2009.0,21.0,5.1,
Color,152826,99.0,83640426.0, Action,Wrath of the Titans ,310.0,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253.0,English,USA,"PG-13
",150000000.0,2012.0,19.0,5.8,
Color,199039,113.0,79711678.0, Comedy,Dark Shadows ,526.0,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479.0,English,USA,"PG-13
",100000000.0,2012.0,82.0,6.2,
Color,232187,131.0,195000874.0, Action,Mission: Impossible - Rogue Nation ,465.0,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440.0,English,China,"PG-13
",150000000.0,2015.0,47.0,7.4,
Color,89442,103.0,61937495.0, Drama,The Wolfman ,357.0,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432.0,English,USA,"R
",150000000.0,2010.0,74.0,5.8,
Color,105902,91.0,126597121.0, Animation,Bee Movie ,194.0,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206.0,English,USA,"PG
",150000000.0,2007.0,21.0,6.2,
Color,182718,90.0,165230261.0, Animation,Kung Fu Panda 2 ,284.0,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209.0,English,USA,"PG
",150000000.0,2011.0,20.0,7.3,
Color,118951,103.0,131564731.0, Action,The Last Airbender ,280.0,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382.0,English,USA,"PG
",150000000.0,2010.0,18.0,4.2,
Color,256695,126.0,133382309.0, Action,Mission: Impossible III ,310.0,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871.0,English,USA,"PG-13
",150000000.0,2006.0,34.0,6.9,
Color,164238,131.0,73103784.0, Action,White House Down ,339.0,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434.0,English,USA,"PG-13
",150000000.0,2013.0,33.0,6.4,
Color,17590,88.0,21379315.0, Animation,Mars Needs Moms ,132.0,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112.0,English,USA,"PG
",150000000.0,2011.0,31.0,5.4,
Color,85086,85.0,64459316.0, Animation,Flushed Away ,135.0,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122.0,English,UK,"PG
",149000000.0,2006.0,15.0,6.7,
Color,39956,111.0,34964818.0, Adventure,Pan ,256.0,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186.0,English,USA,"PG
",150000000.0,2015.0,24.0,5.8,
Color,47900,92.0,111505642.0, Animation,Mr. Peabody & Sherman ,196.0,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130.0,English,USA,"PG
",145000000.0,2014.0,11.0,6.9,
Color,381672,163.0,133228348.0, Adventure,Troy ,220.0,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694.0,English,USA,"R
",175000000.0,2004.0,89.0,7.2,
Color,119213,93.0,216366733.0, Animation,Madagascar 3: Europe's Most Wanted ,211.0,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154.0,English,USA,"PG
",145000000.0,2012.0,17.0,6.9,
 Black and White,169914,133.0,160201106.0, Action,Die Another Day ,264.0,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185.0,English,UK,"PG-13
",142000000.0,2002.0,23.0,6.1,
Color,69757,116.0,118099659.0, Action,Ghostbusters ,464.0,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211.0,English,USA,"PG-13
",144000000.0,2016.0,62.0,5.5,
Color,322395,151.0,201573391.0, Action,Armageddon ,167.0,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171.0,English,USA,"PG-13
",140000000.0,1998.0,11.0,6.6,
Color,270207,88.0,190418803.0, Action,Men in Black II ,208.0,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606.0,English,USA,"PG-13
",140000000.0,2002.0,2.0,6.1,
Color,142440,115.0,82161969.0, Animation,Beowulf ,287.0,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505.0,English,USA,"PG-13
",150000000.0,2007.0,3.0,6.3,
Color,64322,95.0,143523463.0, Animation,Kung Fu Panda 3 ,210.0,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145.0,English,USA,"PG
",145000000.0,2016.0,24.0,7.2,
Color,365104,133.0,209364921.0, Action,Mission: Impossible - Ghost Protocol ,432.0,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512.0,English,USA,"PG-13
",145000000.0,2011.0,35.0,7.4,
Color,123553,97.0,103400692.0, Animation,Rise of the Guardians ,256.0,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174.0,English,USA,"PG
",145000000.0,2012.0,25.0,7.3,
Color,110788,90.0,110332737.0, Comedy,Fun with Dick and Jane ,135.0,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258.0,English,USA,"PG-13
",100000000.0,2005.0,2.0,6.1,
Color,317166,154.0,111110575.0, Action,The Last Samurai ,190.0,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,928.0,English,USA,"R
",140000000.0,2003.0,94.0,7.7,
Color,128682,150.0,65007045.0, Action,Exodus: Gods and Kings ,314.0,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657.0,English,UK,"PG-13
",140000000.0,2014.0,51.0,6.1,
Color,504419,127.0,257704099.0, Action,Star Trek ,518.0,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559.0,English,USA,"PG-13
",150000000.0,2009.0,19.0,8.0,
Color,544665,121.0,403706375.0, Action,Spider-Man ,291.0,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012.0,English,USA,"PG-13
",139000000.0,2002.0,5.0,7.3,
Color,221128,102.0,176997107.0, Animation,How to Train Your Dragon 2 ,292.0,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343.0,English,USA,"PG
",145000000.0,2014.0,46.0,7.9,
Color,51892,126.0,31141074.0, Action,Gods of Egypt ,184.0,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273.0,English,USA,"PG-13
",140000000.0,2016.0,24.0,5.5,
Color,45455,121.0,31704416.0, Action,Stealth ,145.0,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388.0,English,USA,"PG-13
",135000000.0,2005.0,14.0,5.0,
Color,392474,162.0,107503316.0, Action,Watchmen ,451.0,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229.0,English,USA,"R
",130000000.0,2009.0,18.0,7.7,
Color,127497,127.0,129734803.0, Action,Lethal Weapon 4 ,141.0,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287.0,English,USA,"R
",140000000.0,1998.0,13.0,6.6,
Color,212106,138.0,132122995.0, Action,Hulk ,267.0,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445.0,English,USA,"PG-13
",137000000.0,2003.0,29.0,5.7,
Color,146352,110.0,122512052.0, Action,G.I. Joe: Retaliation ,351.0,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288.0,English,USA,"PG-13
",130000000.0,2013.0,42.0,5.8,
Color,77673,124.0,68642452.0, Action,Sahara ,163.0,http://www.imdb.com/title/tt0318649/?ref_=fn_tt_tt_1,463.0,English,UK,"PG-13
",130000000.0,2005.0,18.0,6.0,
Color,72259,106.0,32131830.0, Animation,Final Fantasy: The Spirits Within ,166.0,http://www.imdb.com/title/tt0173840/?ref_=fn_tt_tt_1,788.0,English,USA,"PG-13
",137000000.0,2001.0,17.0,6.4,
Color,508818,124.0,176636816.0, Action,Captain America: The First Avenger ,510.0,http://www.imdb.com/title/tt0458339/?ref_=fn_tt_tt_1,679.0,English,USA,"PG-13
",140000000.0,2011.0,46.0,6.9,
Color,157519,128.0,126930660.0, Action,The World Is Not Enough ,197.0,http://www.imdb.com/title/tt0143145/?ref_=fn_tt_tt_1,683.0,English,UK,"PG-13
",135000000.0,1999.0,2.0,6.4,
Color,168207,138.0,93926386.0, Action,Master and Commander: The Far Side of the World ,244.0,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,684.0,English,USA,"PG-13
",150000000.0,2003.0,56.0,7.4,
Color,185394,115.0,292298923.0, Adventure,The Twilight Saga: Breaking Dawn - Part 2 ,322.0,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,329.0,English,USA,"PG-13
",120000000.0,2012.0,65.0,5.5,
Color,32399,100.0,63992328.0, Animation,Happy Feet 2 ,156.0,http://www.imdb.com/title/tt1402488/?ref_=fn_tt_tt_1,79.0,English,Australia,"PG
",135000000.0,2011.0,84.0,5.9,
Color,326286,112.0,134518390.0, Action,The Incredible Hulk ,354.0,http://www.imdb.com/title/tt0800080/?ref_=fn_tt_tt_1,643.0,English,USA,"PG-13
",150000000.0,2008.0,55.0,6.8,
Color,16769,48.0,, Action,Miami Vice             ,21.0,http://www.imdb.com/title/tt0086759/?ref_=fn_tt_tt_1,74.0,English,USA,"TV-14
",1500000.0,,21.0,7.5,
Color,12572,117.0,52792307.0, Adventure,The BFG ,252.0,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106.0,English,UK,"PG
",140000000.0,2016.0,27.0,6.8,
Color,406020,156.0,183635922.0, Adventure,The Revenant ,556.0,http://www.imdb.com/title/tt1663202/?ref_=fn_tt_tt_1,1188.0,English,USA,"R
",135000000.0,2015.0,190.0,8.1,
Color,62424,96.0,83024900.0, Animation,Turbo ,166.0,http://www.imdb.com/title/tt1860353/?ref_=fn_tt_tt_1,90.0,English,USA,"PG
",135000000.0,2013.0,13.0,6.5,
Color,183208,107.0,123207194.0, Animation,Rango ,362.0,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,337.0,English,USA,"PG
",135000000.0,2011.0,26.0,7.2,
Color,60230,92.0,83348920.0, Animation,Penguins of Madagascar ,153.0,http://www.imdb.com/title/tt1911658/?ref_=fn_tt_tt_1,118.0,English,USA,"PG
",132000000.0,2014.0,11.0,6.7,
Color,491077,115.0,227137090.0, Action,The Bourne Ultimatum ,329.0,http://www.imdb.com/title/tt0440963/?ref_=fn_tt_tt_1,820.0,English,USA,"PG-13
",110000000.0,2007.0,77.0,8.1,
Color,307029,92.0,215395021.0, Animation,Kung Fu Panda ,266.0,http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1,360.0,English,USA,"PG
",130000000.0,2008.0,6.0,7.6,
Color,313866,117.0,180191634.0, Action,Ant-Man ,517.0,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549.0,English,USA,"PG-13
",130000000.0,2015.0,61.0,7.4,
Color,498397,146.0,424645577.0, Adventure,The Hunger Games: Catching Fire ,502.0,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,706.0,English,USA,"PG-13
",130000000.0,2013.0,82.0,7.6,
Color,70121,94.0,177343675.0, Animation,Home ,165.0,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214.0,English,USA,"PG
",135000000.0,2015.0,26.0,6.7,
Color,334345,116.0,234277056.0, Adventure,War of the Worlds ,401.0,http://www.imdb.com/title/tt0407304/?ref_=fn_tt_tt_1,2741.0,English,USA,"PG-13
",132000000.0,2005.0,45.0,6.5,
Color,178126,147.0,138396624.0, Action,Bad Boys II ,94.0,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511.0,English,USA,"R
",130000000.0,2003.0,31.0,6.6,
Color,114287,90.0,149234747.0, Animation,Puss in Boots ,246.0,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,137.0,English,USA,"PG
",130000000.0,2011.0,16.0,6.7,
Color,245621,100.0,118311368.0, Action,Salt ,330.0,http://www.imdb.com/title/tt0944835/?ref_=fn_tt_tt_1,514.0,English,USA,"PG-13
",110000000.0,2010.0,23.0,6.4,
Color,200022,138.0,101160529.0, Action,Noah ,434.0,http://www.imdb.com/title/tt1959490/?ref_=fn_tt_tt_1,1240.0,English,USA,"PG-13
",125000000.0,2014.0,71.0,5.8,
Color,177383,107.0,77564037.0, Action,The Adventures of Tintin ,440.0,http://www.imdb.com/title/tt0983193/?ref_=fn_tt_tt_1,447.0,English,USA,"PG
",135000000.0,2011.0,44.0,7.4,
Color,382255,142.0,249358727.0, Adventure,Harry Potter and the Prisoner of Azkaban ,274.0,http://www.imdb.com/title/tt0304141/?ref_=fn_tt_tt_1,1504.0,English,UK,"PG
",130000000.0,2004.0,11.0,7.8,
Color,102338,165.0,49551662.0, Adventure,Australia ,245.0,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,450.0,English,Australia,"PG-13
",130000000.0,2008.0,56.0,6.6,
Color,158720,100.0,60522097.0, Action,After Earth ,349.0,http://www.imdb.com/title/tt1815862/?ref_=fn_tt_tt_1,744.0,English,USA,"PG-13
",130000000.0,2013.0,37.0,4.9,
Color,38438,82.0,137748063.0, Animation,Dinosaur ,145.0,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,241.0,English,USA,"PG
",127500000.0,2000.0,16.0,6.5,
Color,381,,, Action,Harry Potter and the Deathly Hallows: Part II ,1.0,http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1,2.0,English,UK,,,2011.0,40.0,7.5,
Color,67223,98.0,113733726.0, Adventure,Night at the Museum: Secret of the Tomb ,154.0,http://www.imdb.com/title/tt2692250/?ref_=fn_tt_tt_1,126.0,English,USA,"PG
",127000000.0,2014.0,11.0,6.2,
Color,172754,95.0,148337537.0, Animation,Megamind ,233.0,http://www.imdb.com/title/tt1001526/?ref_=fn_tt_tt_1,187.0,English,USA,"PG
",130000000.0,2010.0,13.0,7.3,
Color,444683,152.0,317557891.0, Adventure,Harry Potter and the Sorcerer's Stone ,258.0,http://www.imdb.com/title/tt0241527/?ref_=fn_tt_tt_1,1571.0,English,UK,"PG
",125000000.0,2001.0,16.0,7.5,
Color,91640,96.0,33592415.0, Action,R.I.P.D. ,208.0,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,210.0,English,USA,"PG-13
",130000000.0,2013.0,20.0,5.6,
Color,809474,143.0,305388685.0, Action,Pirates of the Caribbean: The Curse of the Black Pearl ,271.0,http://www.imdb.com/title/tt0325980/?ref_=fn_tt_tt_1,2113.0,English,USA,"PG-13
",140000000.0,2003.0,10.0,8.1,
Color,252,,, Fantasy,Harry Potter and the Deathly Hallows: Part I ,4.0,http://www.imdb.com/title/tt1571403/?ref_=fn_tt_tt_1,2.0,English,UK,,,2010.0,25.0,6.4,
Color,305008,123.0,337103873.0, Adventure,The Hunger Games: Mockingjay - Part 1 ,403.0,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1,591.0,English,USA,"PG-13
",125000000.0,2014.0,52.0,6.7,
Color,314253,149.0,217536138.0, Mystery,The Da Vinci Code ,294.0,http://www.imdb.com/title/tt0382625/?ref_=fn_tt_tt_1,1966.0,English,USA,"PG-13
",125000000.0,2006.0,62.0,6.6,
Color,58498,101.0,131536019.0, Animation,Rio 2 ,159.0,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,99.0,English,USA,"G
",103000000.0,2014.0,93.0,6.4,
Color,405973,134.0,214948780.0, Action,X-Men 2 ,289.0,http://www.imdb.com/title/tt0290334/?ref_=fn_tt_tt_1,1055.0,English,Canada,"PG-13
",110000000.0,2003.0,36.0,7.5,
Color,284792,131.0,209805005.0, Action,Fast Five ,342.0,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,366.0,English,USA,"PG-13
",125000000.0,2011.0,54.0,7.3,
Color,338635,129.0,186830669.0, Action,Sherlock Holmes: A Game of Shadows ,382.0,http://www.imdb.com/title/tt1515091/?ref_=fn_tt_tt_1,412.0,English,USA,"PG-13
",125000000.0,2011.0,39.0,7.5,
Color,229679,106.0,163192114.0, Action,Clash of the Titans ,344.0,http://www.imdb.com/title/tt0800320/?ref_=fn_tt_tt_1,637.0,English,USA,"PG-13
",125000000.0,2010.0,15.0,5.8,
Color,240241,113.0,119412921.0, Action,Total Recall ,196.0,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391.0,English,USA,"R
",65000000.0,1990.0,87.0,7.5,
Color,101411,102.0,32694788.0, Action,The 13th Warrior ,85.0,http://www.imdb.com/title/tt0120657/?ref_=fn_tt_tt_1,546.0,English,USA,"R
",85000000.0,1999.0,42.0,6.6,
Color,229823,135.0,113165635.0, Action,The Bourne Legacy ,436.0,http://www.imdb.com/title/tt1194173/?ref_=fn_tt_tt_1,504.0,English,USA,"PG-13
",125000000.0,2012.0,31.0,6.7,
Color,189855,125.0,107285004.0, Action,Batman & Robin ,183.0,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,1018.0,English,USA,"PG-13
",125000000.0,1997.0,58.0,3.7,
Color,141414,104.0,260031035.0, Comedy,How the Grinch Stole Christmas ,175.0,http://www.imdb.com/title/tt0170016/?ref_=fn_tt_tt_1,482.0,English,USA,"PG
",123000000.0,2000.0,82.0,6.0,
Color,333248,124.0,186739919.0, Action,The Day After Tomorrow ,239.0,http://www.imdb.com/title/tt0319262/?ref_=fn_tt_tt_1,1159.0,English,USA,"PG-13
",125000000.0,2004.0,19.0,6.4,
Color,242188,123.0,215397307.0, Action,Mission: Impossible II ,237.0,http://www.imdb.com/title/tt0120755/?ref_=fn_tt_tt_1,1426.0,English,USA,"PG-13
",125000000.0,2000.0,26.0,6.1,
Color,133076,130.0,182618434.0, Action,The Perfect Storm ,231.0,http://www.imdb.com/title/tt0177971/?ref_=fn_tt_tt_1,779.0,English,USA,"PG-13
",140000000.0,2000.0,36.0,6.4,
Color,213275,92.0,131920333.0, Action,Fantastic 4: Rise of the Silver Surfer ,262.0,http://www.imdb.com/title/tt0486576/?ref_=fn_tt_tt_1,436.0,English,USA,"PG
",130000000.0,2007.0,19.0,5.6,
Color,440084,127.0,124976634.0, Adventure,Life of Pi ,552.0,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,755.0,English,USA,"PG
",120000000.0,2012.0,122.0,8.0,
Color,182661,114.0,115802596.0, Action,Ghost Rider ,276.0,http://www.imdb.com/title/tt0259324/?ref_=fn_tt_tt_1,681.0,English,USA,"PG-13
",110000000.0,2007.0,45.0,5.2,
Color,40123,123.0,108521835.0, Action,Jason Bourne ,267.0,http://www.imdb.com/title/tt4196776/?ref_=fn_tt_tt_1,297.0,English,UK,"PG-13
",120000000.0,2016.0,31.0,7.1,
Color,100821,106.0,100685880.0, Action,Charlie's Angels: Full Throttle ,102.0,http://www.imdb.com/title/tt0305357/?ref_=fn_tt_tt_1,554.0,English,USA,"PG-13
",120000000.0,2003.0,11.0,4.8,
Color,456260,124.0,126464904.0, Adventure,Prometheus ,775.0,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,2326.0,English,USA,"R
",130000000.0,2012.0,97.0,7.0,
Color,36471,77.0,64736114.0, Animation,Stuart Little 2 ,71.0,http://www.imdb.com/title/tt0243585/?ref_=fn_tt_tt_1,69.0,English,USA,"PG
",120000000.0,2002.0,459.0,5.4,
Color,338087,109.0,93050117.0, Action,Elysium ,476.0,http://www.imdb.com/title/tt1535108/?ref_=fn_tt_tt_1,814.0,English,USA,"R
",115000000.0,2013.0,61.0,6.6,
Color,183909,119.0,57637485.0, Action,The Chronicles of Riddick ,207.0,http://www.imdb.com/title/tt0296572/?ref_=fn_tt_tt_1,666.0,English,USA,"PG-13
",105000000.0,2004.0,47.0,6.7,
Color,182899,117.0,58607007.0, Action,RoboCop ,492.0,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,630.0,English,USA,"PG-13
",100000000.0,2014.0,60.0,6.2,
Color,57873,135.0,43929341.0, Action,Speed Racer ,284.0,http://www.imdb.com/title/tt0811080/?ref_=fn_tt_tt_1,414.0,English,USA,"PG
",120000000.0,2008.0,17.0,6.1,
Color,35066,121.0,30212620.0, Comedy,How Do You Know ,168.0,http://www.imdb.com/title/tt1341188/?ref_=fn_tt_tt_1,196.0,English,USA,"PG-13
",120000000.0,2010.0,49.0,5.3,
Color,148280,109.0,76418654.0, Action,Knight and Day ,283.0,http://www.imdb.com/title/tt1013743/?ref_=fn_tt_tt_1,348.0,English,USA,"PG-13
",117000000.0,2010.0,11.0,6.3,
Color,387436,124.0,89021735.0, Action,Oblivion ,539.0,http://www.imdb.com/title/tt1483013/?ref_=fn_tt_tt_1,892.0,English,USA,"PG-13
",120000000.0,2013.0,71.0,7.0,
Color,520104,140.0,380262555.0, Action,Star Wars: Episode III - Revenge of the Sith ,359.0,http://www.imdb.com/title/tt0121766/?ref_=fn_tt_tt_1,3286.0,English,USA,"PG-13
",113000000.0,2005.0,10.0,7.6,
Color,464310,142.0,310675583.0, Action,Star Wars: Episode II - Attack of the Clones ,284.0,http://www.imdb.com/title/tt0121765/?ref_=fn_tt_tt_1,3516.0,English,USA,"PG
",115000000.0,2002.0,78.0,6.7,
Color,585659,92.0,289907418.0, Animation,"Monsters, Inc. ",250.0,http://www.imdb.com/title/tt0198781/?ref_=fn_tt_tt_1,593.0,English,USA,"G
",115000000.0,2001.0,83.0,8.1,
Color,328067,126.0,132550960.0, Action,The Wolverine ,440.0,http://www.imdb.com/title/tt1430132/?ref_=fn_tt_tt_1,533.0,English,USA,"PG-13
",120000000.0,2013.0,68.0,6.7,
Color,534658,136.0,474544677.0, Action,Star Wars: Episode I - The Phantom Menace ,320.0,http://www.imdb.com/title/tt0120915/?ref_=fn_tt_tt_1,3597.0,English,USA,"PG
",115000000.0,1999.0,13.0,6.5,
Color,150618,98.0,187165546.0, Animation,The Croods ,257.0,http://www.imdb.com/title/tt0481499/?ref_=fn_tt_tt_1,195.0,English,USA,"PG
",135000000.0,2013.0,28.0,7.3,
Color,20567,116.0,, Adventure,Asterix at the Olympic Games ,33.0,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,36.0,French,France,,78000000.0,2008.0,291.0,5.1,
Color,55994,134.0,40911830.0, Action,Windtalkers ,152.0,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,454.0,English,USA,"R
",115000000.0,2002.0,28.0,6.0,
Color,37750,114.0,47952020.0, Action,The Huntsman: Winter's War ,231.0,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,134.0,English,USA,"PG-13
",115000000.0,2016.0,16.0,6.1,
Color,167085,101.0,190871240.0, Action,Teenage Mutant Ninja Turtles ,348.0,http://www.imdb.com/title/tt1291150/?ref_=fn_tt_tt_1,491.0,English,USA,"PG-13
",125000000.0,2014.0,62.0,5.9,
Color,582917,91.0,274084951.0, Adventure,Gravity ,738.0,http://www.imdb.com/title/tt1454468/?ref_=fn_tt_tt_1,1885.0,English,UK,"PG-13
",100000000.0,2013.0,147.0,7.8,
Color,62271,108.0,67155742.0, Action,Dante's Peak ,93.0,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1,277.0,English,USA,"PG-13
",116000000.0,1997.0,18.0,5.8,
Color,17533,112.0,81638674.0, Action,Teenage Mutant Ninja Turtles: Out of the Shadows ,181.0,http://www.imdb.com/title/tt3949660/?ref_=fn_tt_tt_1,115.0,English,USA,"PG-13
",135000000.0,2016.0,12.0,6.3,
Color,110486,100.0,56114221.0, Action,Fantastic Four ,369.0,http://www.imdb.com/title/tt1502712/?ref_=fn_tt_tt_1,695.0,English,USA,"PG-13
",120000000.0,2015.0,41.0,4.3,
Color,234480,108.0,250863268.0, Action,Night at the Museum ,179.0,http://www.imdb.com/title/tt0477347/?ref_=fn_tt_tt_1,444.0,English,USA,"PG
",110000000.0,2006.0,3.0,6.4,
Color,147497,114.0,155181732.0, Action,San Andreas ,358.0,http://www.imdb.com/title/tt2126355/?ref_=fn_tt_tt_1,499.0,English,USA,"PG-13
",110000000.0,2015.0,52.0,6.1,
Color,149680,119.0,125332007.0, Action,Tomorrow Never Dies ,160.0,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1,328.0,English,UK,"PG-13
",110000000.0,1997.0,21.0,6.5,
Color,207613,165.0,113330342.0, Action,The Patriot ,192.0,http://www.imdb.com/title/tt0187393/?ref_=fn_tt_tt_1,1144.0,English,USA,"R
",110000000.0,2000.0,4.0,7.1,
Color,284852,125.0,125531634.0, Crime,Ocean's Twelve ,198.0,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,627.0,English,USA,"PG-13
",110000000.0,2004.0,26.0,6.4,
Color,348861,120.0,186336103.0, Action,Mr. & Mrs. Smith ,233.0,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,798.0,English,USA,"PG-13
",120000000.0,2005.0,61.0,6.5,
Color,154621,119.0,129995817.0, Adventure,Insurgent ,263.0,http://www.imdb.com/title/tt2908446/?ref_=fn_tt_tt_1,258.0,English,USA,"PG-13
",110000000.0,2015.0,27.0,6.3,
 Black and White,264318,170.0,102608827.0, Biography,The Aviator ,267.0,http://www.imdb.com/title/tt0338751/?ref_=fn_tt_tt_1,799.0,English,USA,"PG-13
",110000000.0,2004.0,66.0,7.5,
Color,53160,85.0,42776259.0, Adventure,Gulliver's Travels ,184.0,http://www.imdb.com/title/tt1320261/?ref_=fn_tt_tt_1,121.0,English,USA,"PG
",112000000.0,2010.0,68.0,4.9,
Color,136019,119.0,98780042.0, Action,The Green Hornet ,447.0,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1,443.0,English,USA,"PG-13
",120000000.0,2011.0,14.0,5.8,
